60015 0 0 0 0 0 0 0 0 0
60026 -0.0246488 -0.137281 -3.21115 2.70286e-06 3.75821e-05 5.03326e-06 5.88247e-06 -7.01328e-06 -1.11056e-06
60067 0.104485 -0.045792 -0.757686 1.28673e-05 1.1348e-05 1.03786e-05 -8.91757e-06 8.39992e-06 -9.12035e-06
60045 0.00770827 0.0859619 -2.71331 4.56725e-06 1.07412e-05 6.86709e-05 2.98522e-07 -1.82902e-05 7.25634e-07
60138 0.0217457 0.0226647 -3.66343 1.13084e-05 1.06387e-05 3.57584e-05 -5.60824e-06 -1.35945e-05 1.27185e-05
60136 0.1222 0.0641944 -9.09834 1.88888e-05 3.77467e-06 1.32365e-05 3.34877e-06 2.65014e-06 1.21944e-05
60152 0.0507456 0.0179478 3.31359 4.39847e-05 1.43805e-05 5.06805e-06 -2.36308e-05 -7.33821e-06 1.31483e-05
60265 -0.00982478 -0.00217891 -1.3583 1.00169e-05 1.59647e-05 1.47971e-05 6.25085e-06 8.2835e-06 4.23191e-06
60209 -0.00982478 -0.00217891 -1.3583 1.00169e-05 1.59647e-05 1.47971e-05 6.25085e-06 8.2835e-06 4.23191e-06
60393 0.0152632 -0.00368405 -1.33462 4.35064e-06 5.99224e-05 7.34659e-05 7.47179e-06 6.31396e-05 8.16892e-06
60368 0.0152632 -0.00368405 -1.33462 4.35064e-06 5.99224e-05 7.34659e-05 7.47179e-06 6.31396e-05 8.16892e-06
60468 0.104234 -0.40723 2.04636 4.06962e-06 4.27563e-05 0.000337393 -9.2009e-06 -0.000115271 2.63164e-05
60559 0.104234 -0.40723 2.04636 4.06962e-06 4.27563e-05 0.000337393 -9.2009e-06 -0.000115271 2.63164e-05
60647 0.104234 -0.40723 2.04636 4.06962e-06 4.27563e-05 0.000337393 -9.2009e-06 -0.000115271 2.63164e-05
60658 0.00766733 0.0514674 -7.68189 4.59742e-06 1.71815e-05 7.94185e-06 -6.46772e-06 -8.84039e-06 3.58246e-06
60730 -0.0406159 0.052531 0.679119 3.78423e-05 3.5763e-06 0.000163092 -5.23192e-07 -1.26367e-06 7.29072e-05
60839 0.0392152 0.0224382 1.52636 3.15522e-05 1.69987e-05 0.000123781 -1.78878e-05 -3.7608e-05 5.54375e-05
60855 0.0447261 -0.00594084 -2.69395 9.69501e-06 1.21297e-05 2.94911e-05 -4.59484e-06 1.19048e-05 -6.63712e-06
60888 -0.000541835 0.0378382 0.661853 1.63884e-05 1.05942e-05 0.000174189 7.22697e-06 3.06336e-05 4.37387e-05
61182 0.103898 -0.176852 4.40391 4.7784e-06 1.45821e-05 7.47939e-06 -5.72838e-06 8.64438e-06 -4.02854e-06
61204 0.110627 0.0318943 -1.09264 1.98149e-05 2.64361e-06 3.31771e-05 -2.80417e-06 3.63648e-06 -2.26626e-05
61225 0.0757998 0.0271229 3.6951 3.01738e-05 4.63713e-06 0.000207077 -2.98456e-07 1.38059e-06 -6.99492e-05
61286 0.0757998 0.0271229 3.6951 3.01738e-05 4.63713e-06 0.000207077 -2.98456e-07 1.38059e-06 -6.99492e-05
61324 0.0255365 0.0381298 -1.88233 2.22231e-05 1.92902e-05 1.30919e-05 -1.72361e-05 -1.14199e-05 1.23246e-05
61447 0.0430074 -0.0475433 0.780577 4.93386e-06 1.07962e-05 1.83443e-05 -3.56422e-06 -1.03862e-05 5.07914e-06
61444 0.0864296 -0.0213545 1.79442 2.75565e-05 2.34074e-05 0.000291753 -2.23815e-05 7.52692e-05 -8.23984e-05
61650 0.0322247 0.193752 0.132266 4.29414e-06 1.60943e-05 0.000117909 1.2104e-07 3.79922e-05 8.20241e-07
61710 0.0322247 0.193752 0.132266 4.29414e-06 1.60943e-05 0.000117909 1.2104e-07 3.79922e-05 8.20241e-07
61718 -0.0231764 0.166943 0.668986 3.89449e-06 1.64497e-05 0.000116638 -1.54862e-06 -3.63668e-05 4.4412e-06
61781 0.0112121 0.0462648 6.06799 1.29177e-05 1.89456e-05 2.28852e-05 -1.1533e-05 1.61929e-05 -1.1993e-05
61764 -0.0148545 0.0336067 2.07926 1.40996e-05 3.35229e-06 0.000158796 3.48835e-06 -1.1535e-05 -4.15378e-05
61874 0.0439422 0.0215412 -1.09379 1.64928e-05 8.77536e-06 4.47935e-05 -8.76038e-06 1.42169e-05 -2.21719e-05
61870 0.00289782 0.072342 -0.0565419 3.74172e-06 1.01738e-05 5.25073e-06 -1.24297e-06 3.64166e-06 -3.52723e-07
61892 -0.00778402 0.142584 -4.3851 7.04192e-06 1.37913e-05 1.45049e-05 -4.01553e-06 -6.68831e-06 1.52956e-06
61953 -0.00778402 0.142584 -4.3851 7.04192e-06 1.37913e-05 1.45049e-05 -4.01553e-06 -6.68831e-06 1.52956e-06
61992 0.00974717 0.0451213 -3.13846 1.05963e-05 9.99443e-06 6.12336e-06 -7.28127e-06 3.6361e-06 -4.64847e-06
62141 0.0146522 0.0353325 -4.34674 7.13171e-06 2.23803e-05 2.24764e-05 -1.02069e-05 -1.99429e-05 1.00332e-05
62107 0.0499781 0.0499768 3.30483 4.35345e-05 5.54427e-06 0.000129989 6.75099e-06 -1.24991e-05 -6.94692e-05
62245 0.207512 -0.276536 1.63436 1.42443e-05 1.54536e-05 0.000257191 -1.1902e-05 -5.61775e-05 5.12505e-05
62318 0.00340321 0.0876363 2.7516 9.46367e-06 2.8335e-05 3.69779e-05 -8.61953e-06 2.19081e-05 -9.9951e-06
62380 0.00431259 0.063667 0.781784 5.77854e-06 3.1385e-05 3.99089e-05 -9.46452e-06 3.18917e-05 -1.05231e-05
62495 -0.0566766 -0.259833 -5.11313 4.7385e-06 9.90864e-06 2.40814e-06 2.78346e-06 -2.68626e-06 -9.61787e-07
62507 -0.12399 0.247606 0.170021 4.95322e-06 1.13406e-05 4.32032e-05 -2.95474e-06 1.57709e-05 -7.79167e-06
