20001 0.0698181 -0.080621 0.138923 1.25878e-05 2.53043e-05 0.000260656 -1.28964e-05 7.3813e-05 -4.39155e-05
20128 -0.00666168 0.0535263 -2.19964 1.55862e-05 1.07378e-05 8.48295e-06 -1.02456e-05 -8.56103e-07 1.18051e-06
20278 0.294589 0.16491 3.75987 3.39215e-05 8.87429e-06 5.05787e-05 1.44268e-05 1.68342e-05 3.68339e-05
20414 0.0162133 0.0892379 2.50827 3.90276e-06 9.43508e-06 3.14579e-05 -5.94014e-07 1.12501e-05 -6.90058e-07
20404 -0.156909 0.484163 -0.375802 4.94858e-06 3.03468e-05 2.82662e-05 -5.03851e-06 -2.64069e-05 5.49565e-06
20432 -0.0218478 0.0660026 -4.51607 1.31601e-05 5.75498e-06 6.4132e-05 -5.30225e-06 1.29402e-05 -2.34495e-05
20529 -0.0620342 0.296412 -0.345901 4.87466e-06 2.65687e-05 6.91961e-05 -7.90956e-06 -3.99652e-05 1.30883e-05
20697 -0.0620342 0.296412 -0.345901 4.87466e-06 2.65687e-05 6.91961e-05 -7.90956e-06 -3.99652e-05 1.30883e-05
20748 -0.000642636 0.090922 -0.808714 7.10702e-06 1.84554e-05 0.00015415 -6.4454e-06 -4.66148e-05 1.81915e-05
20793 -0.101558 0.0246837 -1.8947 2.86868e-05 6.32094e-06 1.57012e-05 -7.08374e-06 2.60815e-06 -1.19112e-05
20851 0.00446948 -0.0113634 1.09312 3.10579e-06 4.40215e-05 0.000255499 7.85766e-06 -0.000103442 -1.87373e-05
20955 0.0435581 0.183945 -2.08797 4.52655e-06 3.35571e-05 5.12845e-05 4.36006e-06 -3.73718e-05 -5.37939e-06
21018 -0.00270812 0.00522778 1.30827 1.52788e-05 1.44823e-05 1.23066e-05 9.32869e-06 9.14631e-06 8.56782e-06
21180 0.0162758 0.0197193 -1.76715 4.82756e-06 3.80355e-05 1.24885e-05 -8.02842e-06 1.29138e-05 -3.13303e-06
21246 -0.0121074 0.0540036 0.655666 9.14971e-06 6.63404e-06 7.80049e-06 -1.36476e-06 -3.10623e-07 3.8988e-06
21282 -0.0121074 0.0540036 0.655666 9.14971e-06 6.63404e-06 7.80049e-06 -1.36476e-06 -3.10623e-07 3.8988e-06
21332 0.0228259 0.0546608 -1.31989 8.07324e-06 8.0036e-06 0.000129776 4.57668e-06 -2.22741e-05 -2.01591e-05
21324 0.0612642 0.0692659 3.36206 2.55237e-05 1.44813e-05 0.000539155 1.02571e-05 -5.62503e-05 -0.000104563
21352 0.0612642 0.0692659 3.36206 2.55237e-05 1.44813e-05 0.000539155 1.02571e-05 -5.62503e-05 -0.000104563
21368 0.0612642 0.0692659 3.36206 2.55237e-05 1.44813e-05 0.000539155 1.02571e-05 -5.62503e-05 -0.000104563
21447 -0.0781722 -0.0125478 -2.74207 2.25278e-05 2.7066e-05 1.65073e-05 1.65296e-05 -4.98499e-06 -6.14754e-06
21412 -0.0306721 0.205417 -5.19402 5.48959e-06 5.15963e-05 5.70585e-05 -1.43802e-05 5.18962e-05 -1.48804e-05
21453 0.0521246 -0.0577204 3.12128 1.25125e-05 2.91252e-05 0.000189946 -1.42791e-05 -6.80004e-05 3.86049e-05
21475 0.109843 -0.0236247 -4.15942 1.11203e-05 5.8108e-06 9.60889e-06 -3.43882e-06 -2.27275e-06 4.47071e-06
21603 0.109843 -0.0236247 -4.15942 1.11203e-05 5.8108e-06 9.60889e-06 -3.43882e-06 -2.27275e-06 4.47071e-06
21740 -0.00384192 0.0326025 -0.236631 2.37457e-05 1.32028e-05 8.68057e-06 1.55318e-05 -7.62497e-06 -1.06289e-05
21803 0.0571987 0.0701336 -4.32481 1.13195e-05 5.84789e-06 0.000107723 1.29785e-06 -7.68043e-06 -2.2287e-05
22011 0.0263804 0.127575 0.621182 6.26676e-06 1.84723e-05 1.28785e-05 2.40434e-06 -8.06219e-06 -2.28678e-06
22081 0.0284717 -0.0584416 -1.50562 2.45784e-06 1.12865e-05 1.18288e-05 -2.057e-06 8.77373e-06 -1.81175e-06
22096 -0.00183669 0.0298503 0.069853 1.74319e-05 2.56942e-05 0.000162779 1.15702e-05 -4.94467e-05 -3.25724e-05
22102 -0.16924 -0.0339145 -5.17613 2.80369e-05 6.45044e-06 2.06509e-05 1.07862e-05 7.70513e-06 1.8784e-05
22227 0.0650767 0.0708261 4.24379 8.41178e-05 3.50536e-05 0.000217318 4.42481e-05 6.98863e-05 0.000118884
22219 -0.0958128 0.242108 -1.14615 1.03276e-05 3.41574e-05 4.65203e-05 -1.60577e-05 3.5943e-05 -1.7959e-05
22297 0.00510329 0.0440073 -4.34248 7.37863e-06 1.31583e-05 2.38083e-05 -7.52682e-06 1.3948e-05 -9.78845e-06
22248 0.23256 0.0637678 0.0374201 2.07101e-05 2.59768e-06 3.20282e-06 1.14131e-06 -1.20994e-07 -5.42562e-06
22520 0.0100892 0.0320755 2.32764 2.33277e-06 3.86028e-05 0.000168496 -1.79939e-06 7.64699e-05 -3.89295e-06
22623 -0.0157024 0.268175 -1.85315 1.5369e-06 1.37744e-05 1.35363e-06 -1.69391e-06 -9.2135e-07 1.06016e-07
22617 -0.0386298 0.1397 -2.02106 9.79356e-06 1.55721e-05 2.00644e-05 -3.7344e-06 1.07205e-05 -4.76201e-06
22628 -0.0386298 0.1397 -2.02106 9.79356e-06 1.55721e-05 2.00644e-05 -3.7344e-06 1.07205e-05 -4.76201e-06
22874 0.0129041 0.0396436 0.296297 1.66623e-05 7.04411e-06 5.06487e-05 5.79386e-06 9.52593e-06 2.27947e-05
22841 0.0591159 0.00703651 3.85075 1.71141e-05 1.20966e-05 1.10688e-05 -1.14418e-05 -2.49511e-06 3.26787e-06
22892 0.0550083 0.0833465 -0.312594 3.95978e-05 3.72618e-05 3.32322e-05 3.50049e-05 -2.46484e-05 -2.51535e-05
