100182 -0.0963109 -0.0979959 -0.146954 8.09485e-06 1.38489e-05 0.000322247 7.48592e-06 -5.8981e-05 -4.01454e-05
100414 -0.0963109 -0.0979959 -0.146954 8.09485e-06 1.38489e-05 0.000322247 7.48592e-06 -5.8981e-05 -4.01454e-05
100550 0.130354 0.0158502 0.176973 2.32983e-05 4.12641e-06 6.89711e-06 -4.19579e-06 2.06397e-07 2.2642e-07
100582 -0.0508433 0.21171 3.24306 0.000110342 0.000482331 0.011994 -0.000212797 -0.00238813 0.00107718
100599 0.083528 0.0109383 3.34812 4.09646e-05 5.78132e-06 4.99668e-05 -1.28808e-05 -1.34067e-05 4.07184e-05
100662 0.00457135 0.058237 -1.96206 4.41503e-06 2.59641e-05 4.28514e-05 -6.89136e-06 2.91465e-05 -8.48767e-06
100668 -0.0112387 0.0297935 -4.87253 5.95424e-05 2.31016e-05 0.00151682 3.45423e-05 -0.000177882 -0.000293736
100708 -0.0591344 0.0332831 -3.16794 2.88423e-05 3.18091e-06 0.000240462 -1.19214e-06 -2.71915e-06 7.66116e-05
100737 -0.0379054 0.135976 0.467822 7.7829e-06 2.63899e-05 4.18754e-05 -1.30901e-05 3.17123e-05 -1.64031e-05
100782 0.0142593 0.0213439 0.606465 3.3029e-06 3.87643e-05 2.43493e-05 -5.97701e-06 2.82795e-05 -4.76587e-06
100795 0.0885287 -0.0263629 -6.30136 0.000163049 0.000132493 0.00221565 -0.000143661 -0.00053481 0.000594609
100811 0.0588827 0.0228524 -2.47926 2.675e-05 3.51858e-06 0.000228439 -4.84775e-06 1.60056e-05 -7.17623e-05
100899 0.0231864 0.0288624 1.74521 9.02889e-06 1.22811e-05 0.000208051 -8.76892e-06 -4.33197e-05 3.71545e-05
100919 -0.000740595 0.0538061 -12.1377 1.37055e-05 2.59479e-05 4.92221e-05 -9.17083e-06 -2.22612e-05 1.7648e-05
101122 0.050145 -0.11362 5.34667 8.64552e-06 2.14422e-05 4.21303e-06 -9.24159e-06 3.0358e-06 -1.90545e-06
101199 0.0253134 0.0443397 0.777028 9.91283e-05 1.09931e-05 0.000517145 -1.17173e-05 -2.826e-05 0.000212675
101280 -0.0282716 -0.341571 -7.56725 1.99343e-06 2.76889e-05 3.96691e-05 2.36801e-06 2.98265e-05 2.82919e-06
101387 0.0141159 0.0442245 -0.764467 7.53029e-06 9.46493e-06 1.95835e-05 3.34248e-06 -6.1395e-06 -4.48983e-06
101450 -0.0329704 -0.11277 2.98416 4.48334e-06 1.26172e-05 0.000142391 2.59433e-06 -3.42756e-05 -1.04118e-05
101502 0.0134594 0.0684215 -2.5395 8.35649e-06 1.49969e-05 6.9589e-06 -1.34008e-07 -5.70395e-06 1.04782e-06
101525 -0.0908352 -0.00684351 0.525425 3.06684e-05 7.06072e-06 1.36039e-05 5.05571e-06 3.4446e-06 9.12495e-06
101606 0.0424772 -0.0905171 7.96792 8.19154e-06 3.78319e-05 0.000387402 4.88107e-06 -0.000107874 -1.6082e-05
